Horizon,Acteur,Sim,Scénario_idx,Rang_sim,Base_rang
H1,ONG_Locales,51,3,3,3
H1,Autorites,51,1,1,1
H1,Autorites,51,2,2,2
H1,Autorites,51,3,3,3
H1,Scientifiques,51,1,1,1
H1,Scientifiques,51,2,2,2
H1,Scientifiques,51,3,3,3
H1,Industriels_Finance,52,1,2,1
H1,Industriels_Finance,52,2,1,2
H1,Industriels_Finance,52,3,3,3
H1,Collectivites,52,1,1,1
H1,Collectivites,52,2,2,2
H1,Collectivites,52,3,3,3
H1,ONG_Locales,52,1,1,1
H1,ONG_Locales,52,2,2,2
H1,ONG_Locales,52,3,3,3
H1,Autorites,52,1,1,1
H1,Autorites,52,2,2,2
H1,Autorites,52,3,3,3
H1,Scientifiques,52,1,1,1
H1,Scientifiques,52,2,2,2
H1,Scientifiques,52,3,3,3
H1,Industriels_Finance,53,1,2,1
H1,Industriels_Finance,53,2,1,2
H1,Industriels_Finance,53,3,3,3
H1,Collectivites,53,1,1,1
H1,Collectivites,53,2,2,2
H1,Collectivites,53,3,3,3
H1,ONG_Locales,53,1,1,1
H1,ONG_Locales,53,2,2,2
H1,ONG_Locales,53,3,3,3
H1,Autorites,53,1,1,1
H1,Autorites,53,2,2,2
H1,Autorites,53,3,3,3
H1,Scientifiques,53,1,1,1
H1,Scientifiques,53,2,2,2
H1,Scientifiques,53,3,3,3
H1,Industriels_Finance,54,1,1,1
H1,Industriels_Finance,54,2,2,2
H1,Industriels_Finance,54,3,3,3
H1,Collectivites,54,1,1,1
H1,Collectivites,54,2,2,2
H1,Collectivites,54,3,3,3
H1,ONG_Locales,54,1,1,1
H1,ONG_Locales,54,2,2,2
H1,ONG_Locales,54,3,3,3
H1,Autorites,54,1,1,1
H1,Autorites,54,2,2,2
H1,Autorites,54,3,3,3
H1,Scientifiques,54,1,1,1
H1,Scientifiques,54,2,2,2
H1,Scientifiques,54,3,3,3
H1,Industriels_Finance,55,1,2,1
H1,Industriels_Finance,55,2,1,2
H1,Industriels_Finance,55,3,3,3
H1,Collectivites,55,1,1,1
H1,Collectivites,55,2,2,2
H1,Collectivites,55,3,3,3
H1,ONG_Locales,55,1,1,1
H1,ONG_Locales,55,2,2,2
H1,ONG_Locales,55,3,3,3
H1,Autorites,55,1,1,1
H1,Autorites,55,2,2,2
H1,Autorites,55,3,3,3
H1,Scientifiques,55,1,1,1
H1,Scientifiques,55,2,2,2
H1,Scientifiques,55,3,3,3
H1,Industriels_Finance,56,1,1,1
H1,Industriels_Finance,56,2,2,2
H1,Industriels_Finance,56,3,3,3
H1,Collectivites,56,1,1,1
H1,Collectivites,56,2,2,2
H1,Collectivites,56,3,3,3
H1,ONG_Locales,56,1,1,1
H1,ONG_Locales,56,2,2,2
H1,ONG_Locales,56,3,3,3
H1,Autorites,56,1,1,1
H1,Autorites,56,2,2,2
H1,Autorites,56,3,3,3
H1,Scientifiques,56,1,1,1
H1,Scientifiques,56,2,2,2
H1,Scientifiques,56,3,3,3
H1,Industriels_Finance,57,1,1,1
H1,Industriels_Finance,57,2,2,2
H1,Industriels_Finance,57,3,3,3
H1,Collectivites,57,1,1,1
H1,Collectivites,57,2,2,2
H1,Collectivites,57,3,3,3
H1,ONG_Locales,57,1,1,1
H1,ONG_Locales,57,2,2,2
H1,ONG_Locales,57,3,3,3
H1,Autorites,57,1,1,1
H1,Autorites,57,2,2,2
H1,Autorites,57,3,3,3
H1,Scientifiques,57,1,1,1
H1,Scientifiques,57,2,2,2
H1,Scientifiques,57,3,3,3
H1,Industriels_Finance,58,1,1,1
H1,Industriels_Finance,58,2,2,2
H1,Industriels_Finance,58,3,3,3
H1,Collectivites,58,1,1,1
H1,Collectivites,58,2,2,2
H1,Collectivites,58,3,3,3
H1,ONG_Locales,58,1,1,1
H1,ONG_Locales,58,2,2,2
H1,ONG_Locales,58,3,3,3
H1,Autorites,58,1,1,1
H1,Autorites,58,2,2,2
H1,Autorites,58,3,3,3
H1,Scientifiques,58,1,1,1
H1,Scientifiques,58,2,2,2
H1,Scientifiques,58,3,3,3
H1,Industriels_Finance,59,1,1,1
H1,Industriels_Finance,59,2,2,2
H1,Industriels_Finance,59,3,3,3
H1,Collectivites,59,1,1,1
H1,Collectivites,59,2,2,2
H1,Collectivites,59,3,3,3
H1,ONG_Locales,59,1,1,1
H1,ONG_Locales,59,2,2,2
H1,ONG_Locales,59,3,3,3
H1,Autorites,59,1,1,1
H1,Autorites,59,2,2,2
H1,Autorites,59,3,3,3
H1,Scientifiques,59,1,1,1
H1,Scientifiques,59,2,2,2
H1,Scientifiques,59,3,3,3
H1,Industriels_Finance,60,1,1,1
H1,Industriels_Finance,60,2,2,2
H1,Industriels_Finance,60,3,3,3
H1,Collectivites,60,1,1,1
H1,Collectivites,60,2,2,2
H1,Collectivites,60,3,3,3
H1,ONG_Locales,60,1,1,1
H1,ONG_Locales,60,2,2,2
H1,ONG_Locales,60,3,3,3
H1,Autorites,60,1,1,1
H1,Autorites,60,2,2,2
H1,Autorites,60,3,3,3
H1,Scientifiques,60,1,1,1
H1,Scientifiques,60,2,2,2
H1,Scientifiques,60,3,3,3
H1,Industriels_Finance,61,1,1,1
H1,Industriels_Finance,61,2,2,2
H1,Industriels_Finance,61,3,3,3
H1,Collectivites,61,1,1,1
H1,Collectivites,61,2,2,2
H1,Collectivites,61,3,3,3
H1,ONG_Locales,61,1,1,1
H1,ONG_Locales,61,2,2,2
H1,ONG_Locales,61,3,3,3
H1,Autorites,61,1,1,1
H1,Autorites,61,2,2,2
H1,Autorites,61,3,3,3
H1,Scientifiques,61,1,1,1
H1,Scientifiques,61,2,2,2
H1,Scientifiques,61,3,3,3
H1,Industriels_Finance,62,1,1,1
H1,Industriels_Finance,62,2,2,2
H1,Industriels_Finance,62,3,3,3
H1,Collectivites,62,1,1,1
H1,Collectivites,62,2,2,2
H1,Collectivites,62,3,3,3
H1,ONG_Locales,62,1,1,1
H1,ONG_Locales,62,2,2,2
H1,ONG_Locales,62,3,3,3
H1,Autorites,62,1,1,1
H1,Autorites,62,2,2,2
H1,Autorites,62,3,3,3
H1,Scientifiques,62,1,1,1
H1,Scientifiques,62,2,2,2
H1,Scientifiques,62,3,3,3
H1,Industriels_Finance,63,1,1,1
H1,Industriels_Finance,63,2,2,2
H1,Industriels_Finance,63,3,3,3
H1,Collectivites,63,1,1,1
H1,Collectivites,63,2,2,2
H1,Collectivites,63,3,3,3
H1,ONG_Locales,63,1,1,1
H1,ONG_Locales,63,2,2,2
H1,ONG_Locales,63,3,3,3
H1,Autorites,63,1,1,1
H1,Autorites,63,2,2,2
H1,Autorites,63,3,3,3
H1,Scientifiques,63,1,1,1
H1,Scientifiques,63,2,2,2
H1,Scientifiques,63,3,3,3
H1,Industriels_Finance,64,1,1,1
H1,Industriels_Finance,64,2,2,2
H1,Industriels_Finance,64,3,3,3
H1,Collectivites,64,1,1,1
H1,Collectivites,64,2,2,2
H1,Collectivites,64,3,3,3
H1,ONG_Locales,64,1,1,1
H1,ONG_Locales,64,2,2,2
H1,ONG_Locales,64,3,3,3
H1,Autorites,64,1,1,1
H1,Autorites,64,2,2,2
H1,Autorites,64,3,3,3
H1,Scientifiques,64,1,1,1
H1,Scientifiques,64,2,2,2
H1,Scientifiques,64,3,3,3
H1,Industriels_Finance,65,1,1,1
H1,Industriels_Finance,65,2,2,2
H1,Industriels_Finance,65,3,3,3
H1,Collectivites,65,1,1,1
H1,Collectivites,65,2,2,2
H1,Collectivites,65,3,3,3
H1,ONG_Locales,65,1,1,1
H1,ONG_Locales,65,2,2,2
H1,ONG_Locales,65,3,3,3
H1,Autorites,65,1,1,1
H1,Autorites,65,2,2,2
H1,Autorites,65,3,3,3
H1,Scientifiques,65,1,1,1
H1,Scientifiques,65,2,2,2
H1,Scientifiques,65,3,3,3
H1,Industriels_Finance,66,1,1,1
H1,Industriels_Finance,66,2,2,2
H1,Industriels_Finance,66,3,3,3
H1,Collectivites,66,1,1,1
H1,Collectivites,66,2,2,2
H1,Collectivites,66,3,3,3
H1,ONG_Locales,66,1,1,1
H1,ONG_Locales,66,2,2,2
H1,ONG_Locales,66,3,3,3
H1,Autorites,66,1,1,1
H1,Autorites,66,2,2,2
H1,Autorites,66,3,3,3
H1,Scientifiques,66,1,1,1
H1,Scientifiques,66,2,2,2
H1,Scientifiques,66,3,3,3
H1,Industriels_Finance,67,1,1,1
H1,Industriels_Finance,67,2,2,2
H1,Industriels_Finance,67,3,3,3
H1,Collectivites,67,1,1,1
H1,Collectivites,67,2,2,2
H1,Collectivites,67,3,3,3
H1,ONG_Locales,67,1,1,1
H1,ONG_Locales,67,2,2,2
H1,ONG_Locales,67,3,3,3
H1,Autorites,67,1,1,1
H1,Autorites,67,2,2,2
H1,Autorites,67,3,3,3
H1,Scientifiques,67,1,1,1
H1,Scientifiques,67,2,2,2
H1,Scientifiques,67,3,3,3
H1,Industriels_Finance,68,1,1,1
H1,Industriels_Finance,68,2,2,2
H1,Industriels_Finance,68,3,3,3
H1,Collectivites,68,1,1,1
H1,Collectivites,68,2,2,2
H1,Collectivites,68,3,3,3
H1,ONG_Locales,68,1,1,1
H1,ONG_Locales,68,2,2,2
H1,ONG_Locales,68,3,3,3
H1,Autorites,68,1,1,1
H1,Autorites,68,2,2,2
H1,Autorites,68,3,3,3
H1,Scientifiques,68,1,1,1
H1,Scientifiques,68,2,2,2
H1,Scientifiques,68,3,3,3
H1,Industriels_Finance,69,1,1,1
H1,Industriels_Finance,69,2,2,2
H1,Industriels_Finance,69,3,3,3
H1,Collectivites,69,1,1,1
H1,Collectivites,69,2,2,2
H1,Collectivites,69,3,3,3
H1,ONG_Locales,69,1,1,1
H1,ONG_Locales,69,2,2,2
H1,ONG_Locales,69,3,3,3
H1,Autorites,69,1,1,1
H1,Autorites,69,2,2,2
H1,Autorites,69,3,3,3
H1,Scientifiques,69,1,1,1
H1,Scientifiques,69,2,2,2
H1,Scientifiques,69,3,3,3
H1,Industriels_Finance,70,1,1,1
H1,Industriels_Finance,70,2,2,2
H1,Industriels_Finance,70,3,3,3
H1,Collectivites,70,1,1,1
H1,Collectivites,70,2,2,2
H1,Collectivites,70,3,3,3
H1,ONG_Locales,70,1,1,1
H1,ONG_Locales,70,2,2,2
H1,ONG_Locales,70,3,3,3
H1,Autorites,70,1,1,1
H1,Autorites,70,2,2,2
H1,Autorites,70,3,3,3
H1,Scientifiques,70,1,1,1
H1,Scientifiques,70,2,2,2
H1,Scientifiques,70,3,3,3
H1,Industriels_Finance,71,1,1,1
H1,Industriels_Finance,71,2,2,2
H1,Industriels_Finance,71,3,3,3
H1,Collectivites,71,1,1,1
H1,Collectivites,71,2,2,2
H1,Collectivites,71,3,3,3
H1,ONG_Locales,71,1,1,1
H1,ONG_Locales,71,2,2,2
H1,ONG_Locales,71,3,3,3
H1,Autorites,71,1,1,1
H1,Autorites,71,2,2,2
H1,Autorites,71,3,3,3
H1,Scientifiques,71,1,1,1
H1,Scientifiques,71,2,2,2
H1,Scientifiques,71,3,3,3
H1,Industriels_Finance,72,1,1,1
H1,Industriels_Finance,72,2,2,2
H1,Industriels_Finance,72,3,3,3
H1,Collectivites,72,1,1,1
H1,Collectivites,72,2,2,2
H1,Collectivites,72,3,3,3
H1,ONG_Locales,72,1,1,1
H1,ONG_Locales,72,2,2,2
H1,ONG_Locales,72,3,3,3
H1,Autorites,72,1,1,1
H1,Autorites,72,2,2,2
H1,Autorites,72,3,3,3
H1,Scientifiques,72,1,1,1
H1,Scientifiques,72,2,2,2
H1,Scientifiques,72,3,3,3
H1,Industriels_Finance,73,1,1,1
H1,Industriels_Finance,73,2,2,2
H1,Industriels_Finance,73,3,3,3
H1,Collectivites,73,1,1,1
H1,Collectivites,73,2,2,2
H1,Collectivites,73,3,3,3
H1,ONG_Locales,73,1,1,1
H1,ONG_Locales,73,2,2,2
H1,ONG_Locales,73,3,3,3
H1,Autorites,73,1,1,1
H1,Autorites,73,2,2,2
H1,Autorites,73,3,3,3
H1,Scientifiques,73,1,1,1
H1,Scientifiques,73,2,2,2
H1,Scientifiques,73,3,3,3
H1,Industriels_Finance,74,1,1,1
H1,Industriels_Finance,74,2,2,2
H1,Industriels_Finance,74,3,3,3
H1,Collectivites,74,1,1,1
H1,Collectivites,74,2,2,2
H1,Collectivites,74,3,3,3
H1,ONG_Locales,74,1,1,1
H1,ONG_Locales,74,2,2,2
H1,ONG_Locales,74,3,3,3
H1,Autorites,74,1,1,1
H1,Autorites,74,2,2,2
H1,Autorites,74,3,3,3
H1,Scientifiques,74,1,1,1
H1,Scientifiques,74,2,2,2
H1,Scientifiques,74,3,3,3
H1,Industriels_Finance,75,1,2,1
H1,Industriels_Finance,75,2,1,2
H1,Industriels_Finance,75,3,3,3
H1,Collectivites,75,1,1,1
H1,Collectivites,75,2,2,2
H1,Collectivites,75,3,3,3
H1,ONG_Locales,75,1,1,1
H1,ONG_Locales,75,2,2,2
H1,ONG_Locales,75,3,3,3
H1,Autorites,75,1,1,1
H1,Autorites,75,2,2,2
H1,Autorites,75,3,3,3
H1,Scientifiques,75,1,1,1
H1,Scientifiques,75,2,2,2
H1,Scientifiques,75,3,3,3
H1,Industriels_Finance,76,1,2,1
H1,Industriels_Finance,76,2,1,2
H1,Industriels_Finance,76,3,3,3
H1,Collectivites,76,1,1,1
H1,Collectivites,76,2,2,2
H1,Collectivites,76,3,3,3
H1,ONG_Locales,76,1,1,1
H1,ONG_Locales,76,2,2,2
H1,ONG_Locales,76,3,3,3
H1,Autorites,76,1,1,1
H1,Autorites,76,2,2,2
H1,Autorites,76,3,3,3
H1,Scientifiques,76,1,1,1
H1,Scientifiques,76,2,2,2
H1,Scientifiques,76,3,3,3
H1,Industriels_Finance,77,1,1,1
H1,Industriels_Finance,77,2,2,2
H1,Industriels_Finance,77,3,3,3
H1,Collectivites,77,1,1,1
H1,Collectivites,77,2,2,2
H1,Collectivites,77,3,3,3
H1,ONG_Locales,77,1,1,1
H1,ONG_Locales,77,2,2,2
H1,ONG_Locales,77,3,3,3
H1,Autorites,77,1,1,1
H1,Autorites,77,2,2,2
H1,Autorites,77,3,3,3
H1,Scientifiques,77,1,1,1
H1,Scientifiques,77,2,2,2
H1,Scientifiques,77,3,3,3
H1,Industriels_Finance,78,1,2,1
H1,Industriels_Finance,78,2,1,2
H1,Industriels_Finance,78,3,3,3
H1,Collectivites,78,1,1,1
H1,Collectivites,78,2,2,2
H1,Collectivites,78,3,3,3
H1,ONG_Locales,78,1,1,1
H1,ONG_Locales,78,2,2,2
H1,ONG_Locales,78,3,3,3
H1,Autorites,78,1,1,1
H1,Autorites,78,2,2,2
H1,Autorites,78,3,3,3
H1,Scientifiques,78,1,1,1
H1,Scientifiques,78,2,2,2
H1,Scientifiques,78,3,3,3
H1,Industriels_Finance,79,1,1,1
H1,Industriels_Finance,79,2,2,2
H1,Industriels_Finance,79,3,3,3
H1,Collectivites,79,1,1,1
H1,Collectivites,79,2,2,2
H1,Collectivites,79,3,3,3
H1,ONG_Locales,79,1,1,1
H1,ONG_Locales,79,2,2,2
H1,ONG_Locales,79,3,3,3
H1,Autorites,79,1,1,1
H1,Autorites,79,2,2,2
H1,Autorites,79,3,3,3
H1,Scientifiques,79,1,1,1
H1,Scientifiques,79,2,2,2
H1,Scientifiques,79,3,3,3
H1,Industriels_Finance,80,1,1,1
H1,Industriels_Finance,80,2,2,2
H1,Industriels_Finance,80,3,3,3
H1,Collectivites,80,1,1,1
H1,Collectivites,80,2,2,2
H1,Collectivites,80,3,3,3
H1,ONG_Locales,80,1,1,1
H1,ONG_Locales,80,2,2,2
H1,ONG_Locales,80,3,3,3
H1,Autorites,80,1,1,1
H1,Autorites,80,2,2,2
H1,Autorites,80,3,3,3
H1,Scientifiques,80,1,1,1
H1,Scientifiques,80,2,2,2
H1,Scientifiques,80,3,3,3
H1,Industriels_Finance,81,1,1,1
H1,Industriels_Finance,81,2,2,2
H1,Industriels_Finance,81,3,3,3
H1,Collectivites,81,1,1,1
H1,Collectivites,81,2,2,2
H1,Collectivites,81,3,3,3
H1,ONG_Locales,81,1,1,1
H1,ONG_Locales,81,2,2,2
H1,ONG_Locales,81,3,3,3
H1,Autorites,81,1,1,1
H1,Autorites,81,2,2,2
H1,Autorites,81,3,3,3
H1,Scientifiques,81,1,1,1
H1,Scientifiques,81,2,2,2
H1,Scientifiques,81,3,3,3
H1,Industriels_Finance,82,1,1,1
H1,Industriels_Finance,82,2,2,2
H1,Industriels_Finance,82,3,3,3
H1,Collectivites,82,1,1,1
H1,Collectivites,82,2,2,2
H1,Collectivites,82,3,3,3
H1,ONG_Locales,82,1,1,1
H1,ONG_Locales,82,2,2,2
H1,ONG_Locales,82,3,3,3
H1,Autorites,82,1,1,1
H1,Autorites,82,2,2,2
H1,Autorites,82,3,3,3
H1,Scientifiques,82,1,1,1
H1,Scientifiques,82,2,2,2
H1,Scientifiques,82,3,3,3
H1,Industriels_Finance,83,1,2,1
H1,Industriels_Finance,83,2,1,2
H1,Industriels_Finance,83,3,3,3
H1,Collectivites,83,1,1,1
H1,Collectivites,83,2,2,2
H1,Collectivites,83,3,3,3
H1,ONG_Locales,83,1,1,1
H1,ONG_Locales,83,2,2,2
H1,ONG_Locales,83,3,3,3
H1,Autorites,83,1,1,1
H1,Autorites,83,2,2,2
H1,Autorites,83,3,3,3
H1,Scientifiques,83,1,1,1
H1,Scientifiques,83,2,2,2
H1,Scientifiques,83,3,3,3
H1,Industriels_Finance,84,1,1,1
H1,Industriels_Finance,84,2,2,2
H1,Industriels_Finance,84,3,3,3
H1,Collectivites,84,1,1,1
H1,Collectivites,84,2,2,2
H1,Collectivites,84,3,3,3
H1,ONG_Locales,84,1,1,1
H1,ONG_Locales,84,2,2,2
H1,ONG_Locales,84,3,3,3
H1,Autorites,84,1,1,1
H1,Autorites,84,2,2,2
H1,Autorites,84,3,3,3
H1,Scientifiques,84,1,1,1
H1,Scientifiques,84,2,2,2
H1,Scientifiques,84,3,3,3
H1,Industriels_Finance,85,1,1,1
H1,Industriels_Finance,85,2,2,2
H1,Industriels_Finance,85,3,3,3
H1,Collectivites,85,1,1,1
H1,Collectivites,85,2,2,2
H1,Collectivites,85,3,3,3
H1,ONG_Locales,85,1,1,1
H1,ONG_Locales,85,2,2,2
H1,ONG_Locales,85,3,3,3
H1,Autorites,85,1,1,1
H1,Autorites,85,2,2,2
H1,Autorites,85,3,3,3
H1,Scientifiques,85,1,1,1
H1,Scientifiques,85,2,2,2
H1,Scientifiques,85,3,3,3
H1,Industriels_Finance,86,1,1,1
H1,Industriels_Finance,86,2,2,2
H1,Industriels_Finance,86,3,3,3
H1,Collectivites,86,1,1,1
H1,Collectivites,86,2,2,2
H1,Collectivites,86,3,3,3
H1,ONG_Locales,86,1,1,1
H1,ONG_Locales,86,2,2,2
H1,ONG_Locales,86,3,3,3
H1,Autorites,86,1,1,1
H1,Autorites,86,2,2,2
H1,Autorites,86,3,3,3
H1,Scientifiques,86,1,1,1
H1,Scientifiques,86,2,2,2
H1,Scientifiques,86,3,3,3
H1,Industriels_Finance,87,1,1,1
H1,Industriels_Finance,87,2,2,2
H1,Industriels_Finance,87,3,3,3
H1,Collectivites,87,1,1,1
H1,Collectivites,87,2,2,2
H1,Collectivites,87,3,3,3
H1,ONG_Locales,87,1,1,1
H1,ONG_Locales,87,2,2,2
H1,ONG_Locales,87,3,3,3
H1,Autorites,87,1,1,1
H1,Autorites,87,2,2,2
H1,Autorites,87,3,3,3
H1,Scientifiques,87,1,1,1
H1,Scientifiques,87,2,2,2
H1,Scientifiques,87,3,3,3
H1,Industriels_Finance,88,1,2,1
H1,Industriels_Finance,88,2,1,2
H1,Industriels_Finance,88,3,3,3
H1,Collectivites,88,1,1,1
H1,Collectivites,88,2,2,2
H1,Collectivites,88,3,3,3
H1,ONG_Locales,88,1,1,1
H1,ONG_Locales,88,2,2,2
H1,ONG_Locales,88,3,3,3
H1,Autorites,88,1,1,1
H1,Autorites,88,2,2,2
H1,Autorites,88,3,3,3
H1,Scientifiques,88,1,1,1
H1,Scientifiques,88,2,2,2
H1,Scientifiques,88,3,3,3
H1,Industriels_Finance,89,1,1,1
H1,Industriels_Finance,89,2,2,2
H1,Industriels_Finance,89,3,3,3
H1,Collectivites,89,1,1,1
H1,Collectivites,89,2,2,2
H1,Collectivites,89,3,3,3
H1,ONG_Locales,89,1,1,1
H1,ONG_Locales,89,2,2,2
H1,ONG_Locales,89,3,3,3
H1,Autorites,89,1,1,1
H1,Autorites,89,2,2,2
H1,Autorites,89,3,3,3
H1,Scientifiques,89,1,1,1
H1,Scientifiques,89,2,2,2
H1,Scientifiques,89,3,3,3
H1,Industriels_Finance,90,1,2,1
H1,Industriels_Finance,90,2,1,2
H1,Industriels_Finance,90,3,3,3
H1,Collectivites,90,1,1,1
H1,Collectivites,90,2,2,2
H1,Collectivites,90,3,3,3
H1,ONG_Locales,90,1,1,1
H1,ONG_Locales,90,2,2,2
H1,ONG_Locales,90,3,3,3
H1,Autorites,90,1,1,1
H1,Autorites,90,2,2,2
H1,Autorites,90,3,3,3
H1,Scientifiques,90,1,1,1
H1,Scientifiques,90,2,2,2
H1,Scientifiques,90,3,3,3
H1,Industriels_Finance,91,1,1,1
H1,Industriels_Finance,91,2,2,2
H1,Industriels_Finance,91,3,3,3
H1,Collectivites,91,1,1,1
H1,Collectivites,91,2,2,2
H1,Collectivites,91,3,3,3
H1,ONG_Locales,91,1,1,1
H1,ONG_Locales,91,2,2,2
H1,ONG_Locales,91,3,3,3
H1,Autorites,91,1,1,1
H1,Autorites,91,2,2,2
H1,Autorites,91,3,3,3
H1,Scientifiques,91,1,1,1
H1,Scientifiques,91,2,2,2
H1,Scientifiques,91,3,3,3
H1,Industriels_Finance,92,1,1,1
H1,Industriels_Finance,92,2,2,2
H1,Industriels_Finance,92,3,3,3
H1,Collectivites,92,1,1,1
H1,Collectivites,92,2,2,2
H1,Collectivites,92,3,3,3
H1,ONG_Locales,92,1,1,1
H1,ONG_Locales,92,2,2,2
H1,ONG_Locales,92,3,3,3
H1,Autorites,92,1,1,1
H1,Autorites,92,2,2,2
H1,Autorites,92,3,3,3
H1,Scientifiques,92,1,1,1
H1,Scientifiques,92,2,2,2
H1,Scientifiques,92,3,3,3
H1,Industriels_Finance,93,1,1,1
H1,Industriels_Finance,93,2,2,2
H1,Industriels_Finance,93,3,3,3
H1,Collectivites,93,1,1,1
H1,Collectivites,93,2,2,2
H1,Collectivites,93,3,3,3
H1,ONG_Locales,93,1,1,1
H1,ONG_Locales,93,2,2,2
H1,ONG_Locales,93,3,3,3
H1,Autorites,93,1,1,1
H1,Autorites,93,2,2,2
H1,Autorites,93,3,3,3
H1,Scientifiques,93,1,1,1
H1,Scientifiques,93,2,2,2
H1,Scientifiques,93,3,3,3
H1,Industriels_Finance,94,1,1,1
H1,Industriels_Finance,94,2,2,2
H1,Industriels_Finance,94,3,3,3
H1,Collectivites,94,1,1,1
H1,Collectivites,94,2,2,2
H1,Collectivites,94,3,3,3
H1,ONG_Locales,94,1,1,1
H1,ONG_Locales,94,2,2,2
H1,ONG_Locales,94,3,3,3
H1,Autorites,94,1,1,1
H1,Autorites,94,2,2,2
H1,Autorites,94,3,3,3
H1,Scientifiques,94,1,1,1
H1,Scientifiques,94,2,2,2
H1,Scientifiques,94,3,3,3
H1,Industriels_Finance,95,1,1,1
H1,Industriels_Finance,95,2,2,2
H1,Industriels_Finance,95,3,3,3
H1,Collectivites,95,1,1,1
H1,Collectivites,95,2,2,2
H1,Collectivites,95,3,3,3
H1,ONG_Locales,95,1,1,1
H1,ONG_Locales,95,2,2,2
H1,ONG_Locales,95,3,3,3
H1,Autorites,95,1,1,1
H1,Autorites,95,2,2,2
H1,Autorites,95,3,3,3
H1,Scientifiques,95,1,1,1
H1,Scientifiques,95,2,2,2
H1,Scientifiques,95,3,3,3
H1,Industriels_Finance,96,1,1,1
H1,Industriels_Finance,96,2,2,2
H1,Industriels_Finance,96,3,3,3
H1,Collectivites,96,1,1,1
H1,Collectivites,96,2,2,2
H1,Collectivites,96,3,3,3
H1,ONG_Locales,96,1,1,1
H1,ONG_Locales,96,2,2,2
H1,ONG_Locales,96,3,3,3
H1,Autorites,96,1,1,1
H1,Autorites,96,2,2,2
H1,Autorites,96,3,3,3
H1,Scientifiques,96,1,1,1
H1,Scientifiques,96,2,2,2
H1,Scientifiques,96,3,3,3
H1,Industriels_Finance,97,1,1,1
H1,Industriels_Finance,97,2,2,2
H1,Industriels_Finance,97,3,3,3
H1,Collectivites,97,1,1,1
H1,Collectivites,97,2,2,2
H1,Collectivites,97,3,3,3
H1,ONG_Locales,97,1,1,1
H1,ONG_Locales,97,2,2,2
H1,ONG_Locales,97,3,3,3
H1,Autorites,97,1,1,1
H1,Autorites,97,2,2,2
H1,Autorites,97,3,3,3
H1,Scientifiques,97,1,1,1
H1,Scientifiques,97,2,2,2
H1,Scientifiques,97,3,3,3
H1,Industriels_Finance,98,1,1,1
H1,Industriels_Finance,98,2,2,2
H1,Industriels_Finance,98,3,3,3
H1,Collectivites,98,1,1,1
H1,Collectivites,98,2,2,2
H1,Collectivites,98,3,3,3
H1,ONG_Locales,98,1,1,1
H1,ONG_Locales,98,2,2,2
H1,ONG_Locales,98,3,3,3
H1,Autorites,98,1,1,1
H1,Autorites,98,2,2,2
H1,Autorites,98,3,3,3
H1,Scientifiques,98,1,1,1
H1,Scientifiques,98,2,2,2
H1,Scientifiques,98,3,3,3
H1,Industriels_Finance,99,1,1,1
H1,Industriels_Finance,99,2,2,2
H1,Industriels_Finance,99,3,3,3
H1,Collectivites,99,1,1,1
H1,Collectivites,99,2,2,2
H1,Collectivites,99,3,3,3
H1,ONG_Locales,99,1,1,1
H1,ONG_Locales,99,2,2,2
H1,ONG_Locales,99,3,3,3
H1,Autorites,99,1,1,1
H1,Autorites,99,2,2,2
H1,Autorites,99,3,3,3
H1,Scientifiques,99,1,1,1
H1,Scientifiques,99,2,2,2
H1,Scientifiques,99,3,3,3
H1,Industriels_Finance,100,1,1,1
H1,Industriels_Finance,100,2,2,2
H1,Industriels_Finance,100,3,3,3
H1,Collectivites,100,1,1,1
H1,Collectivites,100,2,2,2
H1,Collectivites,100,3,3,3
H1,ONG_Locales,100,1,1,1
H1,ONG_Locales,100,2,2,2
H1,ONG_Locales,100,3,3,3
H1,Autorites,100,1,1,1
H1,Autorites,100,2,2,2
H1,Autorites,100,3,3,3
H1,Scientifiques,100,1,1,1
H1,Scientifiques,100,2,2,2
H1,Scientifiques,100,3,3,3
H1,Industriels_Finance,101,1,1,1
H1,Industriels_Finance,101,2,2,2
H1,Industriels_Finance,101,3,3,3
H1,Collectivites,101,1,1,1
H1,Collectivites,101,2,2,2
H1,Collectivites,101,3,3,3
H1,ONG_Locales,101,1,1,1
H1,ONG_Locales,101,2,2,2
H1,ONG_Locales,101,3,3,3
H1,Autorites,101,1,1,1
H1,Autorites,101,2,2,2
H1,Autorites,101,3,3,3
H1,Scientifiques,101,1,1,1
H1,Scientifiques,101,2,2,2
H1,Scientifiques,101,3,3,3
H1,Industriels_Finance,102,1,1,1
H1,Industriels_Finance,102,2,2,2
H1,Industriels_Finance,102,3,3,3
H1,Collectivites,102,1,1,1
H1,Collectivites,102,2,2,2
H1,Collectivites,102,3,3,3
H1,ONG_Locales,102,1,1,1
H1,ONG_Locales,102,2,2,2
H1,ONG_Locales,102,3,3,3
H1,Autorites,102,1,1,1
H1,Autorites,102,2,2,2
H1,Autorites,102,3,3,3
H1,Scientifiques,102,1,1,1
H1,Scientifiques,102,2,2,2
H1,Scientifiques,102,3,3,3
H1,Industriels_Finance,103,1,1,1
H1,Industriels_Finance,103,2,2,2
H1,Industriels_Finance,103,3,3,3
